timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,date,body_pct,high_pct
1680472800000,2.2284,2.6583,2.2204,2.5081,934362.18,1680476399999,2352224.60041300,18697,525339.89000000,1313245.49094100,0,2023-04-02 22:00:00,12.551606533835939,19.291868605277326
1680912000000,2.4003,2.6077,2.3997,2.5449,575950.93,1680915599999,1450127.49352800,8485,322328.04000000,812059.45339800,0,2023-04-08 00:00:00,6.024246969128861,8.64058659334249
1680948000000,2.5823,3.15,2.5515,3.0,1934976.35,1680951599999,5613359.14693800,34191,1059276.40000000,3073050.54602000,0,2023-04-08 10:00:00,16.175502459048133,21.984277582000537
1680973200000,3.0716,4.58,3.0711,4.4772,7061132.13,1680976799999,27294418.55745800,120265,3672335.14000000,14174234.78038500,0,2023-04-08 17:00:00,45.76116681859616,49.107956765203795
1680976800000,4.4765,5.8792,3.9117,5.3612,9282854.99,1680980399999,44899335.44968100,171113,4615830.72000000,22360172.98926000,0,2023-04-08 18:00:00,19.763207863286063,31.33474812911874
1680980400000,5.3612,5.8,4.6471,4.8667,5839680.0,1680983999999,30647918.12711900,119633,2958811.03000000,15553420.44343100,0,2023-04-08 19:00:00,-9.223681265388354,8.184734760874424
1680991200000,3.6825,4.0083,3.55,3.8652,1589054.39,1680994799999,5952463.22112400,28198,799672.95000000,3004099.01749000,0,2023-04-08 22:00:00,4.961303462321794,8.847250509164972
1680994800000,3.8651,4.2569,3.7168,4.0625,2519994.88,1680998399999,10110962.19922100,47140,1292611.26000000,5192386.72672500,0,2023-04-08 23:00:00,5.10724172725156,10.13686579907376
1681002000000,3.7529,4.1599,3.751,4.1099,1465728.11,1681005599999,5848157.30830100,29650,778916.64000000,3109727.61864100,0,2023-04-09 01:00:00,9.51264355565029,10.84494657464895
1681005600000,4.1099,4.5468,4.0671,4.1283,2175877.9,1681009199999,9418108.37663300,46126,1118780.23000000,4848686.93745300,0,2023-04-09 02:00:00,0.44769945740773837,10.630428964208388
1681012800000,4.0511,4.4084,3.9822,4.3939,1113994.02,1681016399999,4681496.77074800,24084,581771.13000000,2447427.10292800,0,2023-04-09 04:00:00,8.461899237244216,8.819826713732084
1681016400000,4.3913,5.05,4.2831,4.9124,3208629.25,1681019999999,15096815.34725600,73486,1636261.49000000,7695428.33166800,0,2023-04-09 05:00:00,11.866645412520201,15.000113861498862
1681052400000,3.8942,4.53,3.8942,4.3006,2688776.81,1681055999999,11573013.33627800,52811,1369940.23000000,5890798.42110300,0,2023-04-09 15:00:00,10.436033074829236,16.326845051615226
1681074000000,3.6174,4.2873,3.6121,3.9816,1923419.01,1681077599999,7670948.40299000,37323,1016295.26000000,4051394.96400300,0,2023-04-09 21:00:00,10.0680046442196,18.518825675899823
1681156800000,3.3392,3.7746,3.3264,3.4907,1085776.59,1681160399999,3867307.49997700,19736,554823.62000000,1976949.05729900,0,2023-04-10 20:00:00,4.53701485385721,13.039051269765215
1681200000000,3.6878,4.1855,3.6878,3.9225,1736340.5,1681203599999,6895449.05419200,32692,911473.50000000,3620108.70771800,0,2023-04-11 08:00:00,6.364227995010567,13.49585118498834
1681207200000,3.8835,4.25,3.8752,4.1384,538803.23,1681210799999,2162356.76449200,11872,288024.21000000,1161639.25956700,0,2023-04-11 10:00:00,6.563666795416498,9.437363203295991
1681214400000,3.939,4.5499,3.8385,4.5304,1676386.57,1681217999999,7089924.41244700,38054,901553.11000000,3820854.75079700,0,2023-04-11 12:00:00,15.013962934755018,15.509012439705508
1681300800000,3.9617,4.2803,3.9421,4.0445,775269.36,1681304399999,3205162.09061700,15233,409625.49000000,1691665.57880300,0,2023-04-12 12:00:00,2.090011863593917,8.04200217078528
1681740000000,3.5936,3.89,3.5907,3.6745,1412104.62,1681743599999,5306532.88034600,20084,785427.82000000,2957880.22464400,0,2023-04-17 14:00:00,2.251224398931439,8.247996438112205
1682024400000,2.9244,3.4138,2.9079,3.3728,969277.95,1682027999999,3156922.81040800,17759,548875.82000000,1781098.42483300,0,2023-04-20 21:00:00,15.333059772944877,16.735056763780616
1682337600000,2.9905,3.1851,2.9728,3.1456,316594.56,1682341199999,984971.44606000,6179,195758.02000000,607658.28128300,0,2023-04-24 12:00:00,5.186423674970742,6.5072730312656715
1682841600000,3.1137,3.3,3.0899,3.2715,904114.21,1682845199999,2915454.12192300,17442,507244.72000000,1635460.90365200,0,2023-04-30 08:00:00,5.067925619038441,5.983235379130927
1684008000000,2.379,2.6934,2.379,2.584,1500870.18,1684011599999,3858367.77614700,30085,762604.66000000,1955833.90022700,0,2023-05-13 20:00:00,8.617065994115178,13.215636822194199
1684054800000,2.5045,2.6773,2.4808,2.6488,630210.12,1684058399999,1628186.83708800,11355,342026.03000000,883558.53600600,0,2023-05-14 09:00:00,5.761629067678173,6.8995807546416295
1686243600000,2.0094,2.174,2.0094,2.1392,359157.94,1686247199999,756904.93720500,6972,219694.84000000,462548.97395500,0,2023-06-08 17:00:00,6.459639693440847,8.191499950233904
1686679200000,1.863,2.0689,1.8614,2.03,845940.97,1686682799999,1669534.86937300,14459,459141.08000000,905937.18621900,0,2023-06-13 18:00:00,8.964036500268374,11.052066559312946
1686736800000,1.9602,2.5,1.9591,2.0538,1672305.37,1686740399999,3544052.82869100,31112,805428.51000000,1716034.80155600,0,2023-06-14 10:00:00,4.775022956841133,27.538006325885117
1689440400000,1.9378,2.1799,1.9354,2.095,946985.64,1689443999999,1965629.57180800,14814,536817.13000000,1111633.62601700,0,2023-07-15 17:00:00,8.112292290226042,12.493549385901536
1691002800000,2.008,2.1894,2.008,2.085,429624.45,1691006399999,901409.43801400,7287,231031.96000000,484619.18191400,0,2023-08-02 19:00:00,3.8346613545816712,9.03386454183267
1692316800000,1.845,1.957,1.839,1.957,150742.51,1692320399999,289845.34815000,2448,88559.38000000,170348.50209000,0,2023-08-18 00:00:00,6.070460704607052,6.070460704607052
1692608400000,2.033,2.22,2.031,2.127,1073361.95,1692611999999,2306419.88733300,12821,594166.70000000,1277060.18122300,0,2023-08-21 09:00:00,4.623708804722079,9.198229217904588
1692680400000,2.165,2.477,2.164,2.389,804536.86,1692683999999,1897570.74072000,12291,435532.38000000,1026677.65435000,0,2023-08-22 05:00:00,10.346420323325624,14.41108545034641
1694365200000,1.833,2.112,1.833,1.966,1920472.86,1694368799999,3814409.82142000,24793,1045701.15000000,2074980.03794000,0,2023-09-10 17:00:00,7.255864702673214,15.220949263502462
1701082800000,1.736,1.855,1.727,1.827,373680.47,1701086399999,675017.21111000,4403,264169.24000000,476906.89281000,0,2023-11-27 11:00:00,5.241935483870966,6.854838709677419
1701100800000,1.761,2.294,1.756,1.979,2866343.65,1701104399999,5923219.49077000,51492,1477683.98000000,3051587.16474000,0,2023-11-27 16:00:00,12.37932992617832,30.26689381033505
1701104400000,1.979,2.14,1.952,2.026,937569.8,1701107999999,1941876.74367000,14668,466184.67000000,966443.83968000,0,2023-11-27 17:00:00,2.3749368367862407,8.135421930267814
1701129600000,1.888,2.06,1.877,2.004,307366.62,1701133199999,602062.17941000,6094,171056.13000000,335798.75659000,0,2023-11-28 00:00:00,6.144067796610175,9.110169491525433
1701687600000,1.995,2.18,1.95,2.038,1212321.53,1701691199999,2493684.11835000,20823,647770.77000000,1333266.38652000,0,2023-12-04 11:00:00,2.1553884711779303,9.273182957393486
